beta,infectious_period,latent_period,ifr,vaccination_rate,isolation_rate,initial_infected,peak_infectious,peak_day,cumulative_deaths,attack_rate
0.4621263143395336,6.849275477181433,5.355611204510648,0.008558696937360727,0.001145260272680499,0.09344800800595554,49.59976199547945,40672.156427942646,122.0,5174.743837564206,0.6046181884271701
0.20667961446425387,6.248892533492526,2.122315510073237,0.002686652727007144,0.004526362514525434,0.014080808637501628,56.878944748917576,64.37595088304911,39.0,2.6615997822157382,0.000990675034201642
0.43515559765830447,9.592430310570908,3.6199951426912476,0.006700784756062191,0.00494113303978081,0.04764470536012779,98.35230952957956,82516.39724000405,78.0,3785.476126810478,0.5649302678146403
0.20074571118383203,6.763993021400651,4.967916105636803,0.004957064806329037,0.0010574053404888407,0.09898302382625945,43.68911021580713,43.68911021580713,0.0,1.0102981573295429,0.0002038097537154691
0.5538864174764808,8.411950228755806,6.055709711555602,0.00357658982539167,0.0016001188048610426,0.04627076708723476,89.85542141216295,136605.82499156566,74.0,3038.939344399264,0.8496751075073233
0.2639920749308513,4.963013730549111,6.607558718106289,0.012449888107059633,0.0038937831541311294,0.009100111258497199,87.41902500191252,87.41902500191252,0.0,22.688060843294704,0.00182235058244657
0.5167480851169786,5.716567453302783,2.878379972301257,0.011803423538477884,0.0034935709114388676,0.017183605462073648,55.22078986171301,101051.27667345907,68.0,7965.538937207618,0.6748498781934597
0.28005574907858244,4.478006390198022,5.6698983780356915,0.01671277419046122,0.0035495581220207706,0.024411812669156176,76.15121626132694,76.15121626132694,0.0,17.63357059105889,0.0010550953653836353
0.48460236013245395,6.960121102565747,6.066644706779046,0.012984800148934082,0.0036008183631985368,0.04710135159949212,56.3148941730329,45072.13064939182,106.0,6640.006715765662,0.511367648296901
0.3286961166989246,4.948277369571653,2.6067587964072887,0.013246190025674683,0.0035774200534997897,0.03170046584786043,53.85671239256174,415.94741651235495,95.0,138.29335709327546,0.010440236537844112
0.5047100158350186,4.671339603386167,2.9942764176713617,0.011879041537788569,0.0025803001660469026,0.08670265140807037,71.28239161356215,16507.310708483223,104.0,3888.599318180972,0.3273495850495089
0.5715118087402122,7.695216862694755,4.713289587258023,0.01793520482953595,0.00039292991162778604,0.09791367052723048,16.752365816291984,104023.1964718006,88.0,15394.40370044433,0.8583344236522249
0.48618823802907213,4.254071935761396,2.469756378929999,0.014996415125835147,0.0023215710443791277,0.0301186909893312,10.722300852144496,29927.176777600835,109.0,6383.375460186033,0.42566009320381143
0.3374739452925358,7.797823378067341,3.6621180607044304,0.004990085227786423,0.00045553256027507663,0.01650248133745542,83.893183523996,122372.19996657256,95.0,4091.15343598819,0.8198564251382547
0.37313431972684846,5.42031586195003,6.813140126854857,0.009835191791625493,0.002684897657017158,0.05681820734351152,95.71783352298468,1194.4459100599681,153.0,425.6099428885412,0.043274188435343135
0.5829367805649832,5.025635391887567,5.548256932554397,0.015645902518017278,0.0016224254611704146,0.09031722163928486,21.6436839168741,33819.28060394859,120.0,8906.78405466273,0.5692726286902274
0.5847536299214287,5.748801210587034,5.5028082026648555,0.016128103951929117,0.0009046588794335879,0.013131724726543831,28.133042126519488,134234.38649995858,79.0,14185.672350069888,0.879562308895776
0.5467907419292959,6.493500539093989,5.5910086546477595,0.007332462812356594,0.0042702499939344905,0.08905984359441915,30.447262481796194,18337.44696825111,117.0,2323.1877564177908,0.31683594119328967
0.24548964188185157,8.864275934587557,4.691880306363085,0.0071550395764168745,0.0003260714660718262,0.09885381185902145,11.544544716850288,203.54545348977408,427.0,119.3143695606494,0.0167445349170428
0.5132585872867921,6.238247295565439,2.983849900862767,0.016664323791877086,0.0026403882759380905,0.0974128496281932,74.3860072554821,45087.0008683951,83.0,8903.322469774968,0.5342744524752221
0.39510427890383026,7.414370738265388,6.770021959331972,0.0036255971747007312,0.0009869915103325956,0.07419928852230415,43.38954752776879,34267.67716604798,156.0,2071.725281894489,0.5714162887015976
0.34904687436260823,7.6306528742118385,4.297915246015849,0.01770762073185314,0.004544835379475433,0.05998593487411479,52.315122367166545,2793.7510526788765,125.0,1004.191317985155,0.05670955647806363
0.4411737570995521,9.97606700568059,4.814450875511534,0.015775197628693713,0.00166908613428066,0.05401161767434261,45.350881494822126,120475.07430168854,89.0,12361.373206604545,0.7835954577279133
0.3849954328954023,4.231356417489184,6.907753562030718,0.008656045940469414,0.0031070536170982144,0.04221733418560551,84.45853441480352,177.94721138113601,105.0,60.651038170326956,0.007006783303536618
